Customer|Total
250      5255.24
251      26634.88
252      625.53
253      28735.62
254      43095.65
255      38747.020000000004
256      95202.76999999999
257      19802.719999999998
258      14795.87
259      32874.75
260      29710.260000000002
261      18098.01
